0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-01,0.349,106.12,84.52,702.0,491.33,0.49,172.77,0.63,1558.51,3496.33,34.92,35.71,748.84,0.23,0.23,132.09,136.63,1.91,1.49,0.51,0.35,0.52,0.47,7.12,5.51,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000107-02,0.349,104.31,82.46,620.83,499.28,0.47,195.92,0.68,1457.11,3041.68,33.38,34.17,745.36,0.36,0.36,77.34,131.22,3.46,1.23,0.5,0.41,0.52,0.48,0.0,0.0,
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-01,0.397,156.07,133.19,1097.32,889.52,0.6,360.91,0.62,713.6,1364.38,39.32,39.18,687.0,0.28,0.28,68.46,57.38,1.58,1.54,0.29,0.22,0.65,0.36,2.95,8.11,22.18
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000108-02,0.397,144.82,139.23,906.51,832.01,0.59,363.36,0.55,705.73,1348.92,39.26,38.96,693.33,0.29,0.29,53.8,67.22,1.59,2.04,0.32,0.28,0.65,0.39,0.0,0.0,0.0
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-01,0.457,111.1,79.39,770.06,504.0,0.35,198.44,0.53,1972.98,2718.56,28.91,29.01,855.78,0.34,0.34,97.15,54.99,1.49,3.17,0.61,0.43,0.44,0.51,3.12,8.56,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000109-02,0.457,157.04,71.76,684.59,524.48,0.34,209.66,0.72,1526.1,3661.34,28.7,28.75,860.87,0.22,0.22,71.7,64.72,1.53,1.68,0.56,0.4,0.49,0.5,0.0,0.0,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-01,0.43,106.09,79.05,681.9,496.72,0.43,80.69,0.82,3819.69,7806.45,34.98,34.96,830.43,0.2,0.2,81.08,51.21,0.92,0.77,0.91,0.55,0.12,0.61,5.22,6.69,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000110-02,0.43,112.05,84.12,683.62,512.56,0.42,98.36,0.76,3209.08,5817.26,34.22,34.19,818.3,0.26,0.26,88.96,88.41,1.27,1.23,0.8,0.49,0.23,0.57,0.0,0.0,
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-01,0.364,123.41,99.23,787.28,610.87,0.5,358.27,0.48,733.77,1497.13,35.93,35.12,748.75,0.25,0.25,71.24,44.49,2.12,1.53,0.39,0.36,0.65,0.45,6.78,1.77,19.15
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000111-02,0.364,121.25,93.99,696.81,549.49,0.49,332.91,0.41,733.75,1461.46,34.89,35.44,749.17,0.23,0.23,55.02,66.37,1.45,2.27,0.41,0.39,0.66,0.46,0.0,0.0,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-01,0.37,200.15,215.46,1064.2,1290.05,0.66,387.48,0.61,744.82,1190.37,49.14,49.66,1109.31,0.22,0.22,53.55,55.89,1.64,1.11,0.19,0.17,0.64,0.3,22.02,13.75,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000112-02,0.37,1050.39,209.82,3725.59,1093.59,0.65,396.57,0.55,657.04,1126.44,47.08,47.31,1057.27,0.26,0.26,59.96,72.07,1.36,1.93,0.26,-0.38,0.66,0.17,0.0,0.0,
WO1-0000116-01,0.474,115.01,96.39,626.16,439.14,0.31,230.38,0.52,1454.56,2143.55,31.6,31.74,1057.97,0.27,0.27,18.22,16.1,1.1,1.73,0.51,0.49,0.5,0.5,13.88,16.58,
WO1-0000116-01,0.474,115.01,96.39,626.16,439.14,0.31,230.38,0.52,1454.56,2143.55,31.6,31.74,1057.97,0.27,0.27,18.22,16.1,1.1,1.73,0.51,0.49,0.5,0.5,13.88,16.58,
WO1-0000116-01,0.474,115.01,96.39,626.16,439.14,0.31,230.38,0.52,1454.56,2143.55,31.6,31.74,1057.97,0.27,0.27,18.22,16.1,1.1,1.73,0.51,0.49,0.5,0.5,13.88,16.58,
